session,depth,turn,step,inputTokens,cacheReadTokens,outputTokens,reasoningTokens,totalTokens,logicalContext,freshInput,reasoningChars,outputChars,nToolCalls
f54b15a3-b0aa-4d8a-961f-1cd6fa0548d6,1,2,1,3058,268800,2189,767,274047,271858,3058,3122,115,1
f54b15a3-b0aa-4d8a-961f-1cd6fa0548d6,1,2,2,1557,273920,2044,360,277521,275477,1557,1148,0,1
f54b15a3-b0aa-4d8a-961f-1cd6fa0548d6,1,2,3,173,277376,1487,391,279036,277549,173,1472,0,1
f54b15a3-b0aa-4d8a-961f-1cd6fa0548d6,1,2,4,152,278912,537,441,279601,279064,152,1705,0,1
f54b15a3-b0aa-4d8a-961f-1cd6fa0548d6,1,2,5,1735,279552,242,149,281529,281287,1735,697,0,1
f54b15a3-b0aa-4d8a-961f-1cd6fa0548d6,1,2,6,210,281344,888,0,282442,281554,210,0,0,1
f54b15a3-b0aa-4d8a-961f-1cd6fa0548d6,1,2,7,245,282240,540,0,283025,282485,245,0,2571,0
f55f1385-9dbe-48d0-bdb9-b173663b724d,3,1,1,2905,7936,145,0,10986,10841,2905,0,56,2
f55f1385-9dbe-48d0-bdb9-b173663b724d,3,1,2,2715,10880,630,28,14225,13595,2715,112,50,2
f55f1385-9dbe-48d0-bdb9-b173663b724d,3,1,3,304,14208,381,28,14893,14512,304,113,42,1
f55f1385-9dbe-48d0-bdb9-b173663b724d,3,1,4,3059,14848,677,95,18584,17907,3059,343,83,1
f55f1385-9dbe-48d0-bdb9-b173663b724d,3,1,5,186,18432,124,27,18742,18618,186,133,0,1
f55f1385-9dbe-48d0-bdb9-b173663b724d,3,1,6,176,18688,644,28,19508,18864,176,126,66,2
f55f1385-9dbe-48d0-bdb9-b173663b724d,3,1,7,214,19328,361,0,19903,19542,214,0,88,1
f55f1385-9dbe-48d0-bdb9-b173663b724d,3,1,8,1788,19840,528,251,22156,21628,1788,775,69,2
f55f1385-9dbe-48d0-bdb9-b173663b724d,3,1,9,497,22144,835,145,23476,22641,497,564,105,2
f55f1385-9dbe-48d0-bdb9-b173663b724d,3,1,10,951,23424,646,76,25021,24375,951,270,97,2
f55f1385-9dbe-48d0-bdb9-b173663b724d,3,1,11,565,24960,233,48,25758,25525,565,176,87,1
f55f1385-9dbe-48d0-bdb9-b173663b724d,3,1,12,1568,25728,972,442,28268,27296,1568,1590,87,2
f55f1385-9dbe-48d0-bdb9-b173663b724d,3,1,13,5929,28160,52,11,34141,34089,5929,37,0,1
f55f1385-9dbe-48d0-bdb9-b173663b724d,3,1,14,315,34048,238,35,34601,34363,315,115,79,1
f55f1385-9dbe-48d0-bdb9-b173663b724d,3,1,15,1673,34560,292,101,36525,36233,1673,420,82,2
f55f1385-9dbe-48d0-bdb9-b173663b724d,3,1,16,3003,36480,1025,463,40508,39483,3003,1655,119,2
f55f1385-9dbe-48d0-bdb9-b173663b724d,3,1,17,231,40448,727,259,41406,40679,231,870,86,1
f55f1385-9dbe-48d0-bdb9-b173663b724d,3,1,18,444,41344,878,67,42666,41788,444,196,0,2
f55f1385-9dbe-48d0-bdb9-b173663b724d,3,1,19,2180,42624,997,224,45801,44804,2180,847,106,2
f55f1385-9dbe-48d0-bdb9-b173663b724d,3,1,20,923,45696,596,113,47215,46619,923,501,108,1
f55f1385-9dbe-48d0-bdb9-b173663b724d,3,1,21,5178,47104,846,289,53128,52282,5178,1192,107,2
f55f1385-9dbe-48d0-bdb9-b173663b724d,3,1,22,1881,53120,772,337,55773,55001,1881,1077,88,1
f55f1385-9dbe-48d0-bdb9-b173663b724d,3,1,23,1810,55680,645,319,58135,57490,1810,1211,81,1
f55f1385-9dbe-48d0-bdb9-b173663b724d,3,1,24,175,57984,658,264,58817,58159,175,1049,0,1
f55f1385-9dbe-48d0-bdb9-b173663b724d,3,1,25,1810,58752,1115,403,61677,60562,1810,1332,135,2
f55f1385-9dbe-48d0-bdb9-b173663b724d,3,1,26,1550,61568,900,502,64018,63118,1550,1767,115,1
f55f1385-9dbe-48d0-bdb9-b173663b724d,3,1,27,625,64000,755,101,65380,64625,625,401,0,2
f55f1385-9dbe-48d0-bdb9-b173663b724d,3,1,28,232,65280,441,157,65953,65512,232,487,0,1
f55f1385-9dbe-48d0-bdb9-b173663b724d,3,1,29,2690,65920,990,527,69600,68610,2690,1998,98,1
f55f1385-9dbe-48d0-bdb9-b173663b724d,3,1,30,3448,69504,1017,213,73969,72952,3448,715,79,2
f55f1385-9dbe-48d0-bdb9-b173663b724d,3,1,31,5499,73856,1134,538,80489,79355,5499,1704,85,1
f55f1385-9dbe-48d0-bdb9-b173663b724d,3,1,32,2782,80384,922,185,84088,83166,2782,669,84,2
f55f1385-9dbe-48d0-bdb9-b173663b724d,3,1,33,1793,83968,5870,3491,91631,85761,1793,11959,116,1
f55f1385-9dbe-48d0-bdb9-b173663b724d,3,1,34,162,91520,208,82,91890,91682,162,345,0,1
f55f1385-9dbe-48d0-bdb9-b173663b724d,3,1,35,138,91776,2402,150,94316,91914,138,589,56,1
f55f1385-9dbe-48d0-bdb9-b173663b724d,3,1,36,159,94208,120,0,94487,94367,159,0,0,1
f55f1385-9dbe-48d0-bdb9-b173663b724d,3,1,37,174,94336,623,181,95133,94510,174,754,0,1
f55f1385-9dbe-48d0-bdb9-b173663b724d,3,1,38,194,94976,1523,0,96693,95170,194,0,0,1
f55f1385-9dbe-48d0-bdb9-b173663b724d,3,1,39,218,96512,122,0,96852,96730,218,0,0,1
f55f1385-9dbe-48d0-bdb9-b173663b724d,3,1,40,235,96640,2848,720,99723,96875,235,2299,0,1
f55f1385-9dbe-48d0-bdb9-b173663b724d,3,1,41,190,99584,120,0,99894,99774,190,0,0,1
f55f1385-9dbe-48d0-bdb9-b173663b724d,3,1,42,205,99712,640,259,100557,99917,205,1057,0,1
f55f1385-9dbe-48d0-bdb9-b173663b724d,3,1,43,242,100352,461,0,101055,100594,242,0,0,1
f55f1385-9dbe-48d0-bdb9-b173663b724d,3,1,44,228,100864,121,0,101213,101092,228,0,0,1
f55f1385-9dbe-48d0-bdb9-b173663b724d,3,1,45,244,100992,124,67,101360,101236,244,298,0,1
f55f1385-9dbe-48d0-bdb9-b173663b724d,3,1,46,2340,101248,125,0,103713,103588,2340,0,60,1
f55f1385-9dbe-48d0-bdb9-b173663b724d,3,1,47,195,103552,3245,0,106992,103747,195,0,0,2
f55f1385-9dbe-48d0-bdb9-b173663b724d,3,1,48,196,106880,2205,97,109281,107076,196,432,6688,0
f5d926fb-1c4e-4c16-af8f-c7dce00748fd,1,1,1,2642,7936,195,0,10773,10578,2642,0,88,2
f5d926fb-1c4e-4c16-af8f-c7dce00748fd,1,1,2,2441,10752,205,16,13398,13193,2441,97,0,2
f5d926fb-1c4e-4c16-af8f-c7dce00748fd,1,1,3,2005,13312,267,67,15584,15317,2005,291,0,2
f5d926fb-1c4e-4c16-af8f-c7dce00748fd,1,1,4,187,15488,111,0,15786,15675,187,0,0,2
f5d926fb-1c4e-4c16-af8f-c7dce00748fd,1,1,5,10990,15744,649,458,27383,26734,10990,1998,0,2
f5d926fb-1c4e-4c16-af8f-c7dce00748fd,1,1,6,6781,27264,659,255,34704,34045,6781,1035,0,2
f5d926fb-1c4e-4c16-af8f-c7dce00748fd,1,1,7,4365,34688,427,248,39480,39053,4365,1069,0,2
f5d926fb-1c4e-4c16-af8f-c7dce00748fd,1,1,8,9610,39424,318,84,49352,49034,9610,336,0,2
f5d926fb-1c4e-4c16-af8f-c7dce00748fd,1,1,9,6210,49280,256,20,55746,55490,6210,92,0,1
f5d926fb-1c4e-4c16-af8f-c7dce00748fd,1,1,10,10293,55680,3111,882,69084,65973,10293,3562,137,2
f5d926fb-1c4e-4c16-af8f-c7dce00748fd,1,1,11,166,68992,1326,23,70484,69158,166,109,0,2
f5d926fb-1c4e-4c16-af8f-c7dce00748fd,1,1,12,1359,70400,324,93,72083,71759,1359,407,0,2
f5d926fb-1c4e-4c16-af8f-c7dce00748fd,1,1,13,316,72064,334,11,72714,72380,316,51,0,2
f5d926fb-1c4e-4c16-af8f-c7dce00748fd,1,1,14,183,72576,162,69,72921,72759,183,316,0,1
f5d926fb-1c4e-4c16-af8f-c7dce00748fd,1,1,15,989,72832,199,0,74020,73821,989,0,0,2
f5d926fb-1c4e-4c16-af8f-c7dce00748fd,1,1,16,381,73984,334,46,74699,74365,381,190,0,2
f5d926fb-1c4e-4c16-af8f-c7dce00748fd,1,1,17,7827,74624,774,572,83225,82451,7827,2321,0,2
f5d926fb-1c4e-4c16-af8f-c7dce00748fd,1,1,18,217,83072,354,49,83643,83289,217,220,0,2
f5d926fb-1c4e-4c16-af8f-c7dce00748fd,1,1,19,2660,83584,717,530,86961,86244,2660,2075,0,2
f5d926fb-1c4e-4c16-af8f-c7dce00748fd,1,1,20,315,86912,236,92,87463,87227,315,349,0,2
f5d926fb-1c4e-4c16-af8f-c7dce00748fd,1,1,21,12681,87424,486,181,100591,100105,12681,696,0,2
f5d926fb-1c4e-4c16-af8f-c7dce00748fd,1,1,22,10040,100480,1005,750,111525,110520,10040,3025,0,2
f5d926fb-1c4e-4c16-af8f-c7dce00748fd,1,1,23,7570,111488,1007,719,120065,119058,7570,2970,0,2
f5d926fb-1c4e-4c16-af8f-c7dce00748fd,1,1,24,2002,120064,542,310,122608,122066,2002,1368,0,1
f5d926fb-1c4e-4c16-af8f-c7dce00748fd,1,1,25,3254,122496,603,425,126353,125750,3254,1728,0,2
f5d926fb-1c4e-4c16-af8f-c7dce00748fd,1,1,26,769,126336,159,38,127264,127105,769,167,0,2
f5d926fb-1c4e-4c16-af8f-c7dce00748fd,1,1,27,1984,127232,1622,1487,130838,129216,1984,5997,0,1
f5d926fb-1c4e-4c16-af8f-c7dce00748fd,1,1,28,4980,130816,613,337,136409,135796,4980,1227,0,2
f5d926fb-1c4e-4c16-af8f-c7dce00748fd,1,1,29,4420,136320,954,597,141694,140740,4420,2272,0,2
f5d926fb-1c4e-4c16-af8f-c7dce00748fd,1,1,30,1543,141568,335,206,143446,143111,1543,818,0,2
f5d926fb-1c4e-4c16-af8f-c7dce00748fd,1,1,31,355,143360,495,181,144210,143715,355,764,0,2
f5d926fb-1c4e-4c16-af8f-c7dce00748fd,1,1,32,248,144000,373,95,144621,144248,248,398,0,1
f5d926fb-1c4e-4c16-af8f-c7dce00748fd,1,1,33,1051,144512,262,158,145825,145563,1051,700,0,1
f5d926fb-1c4e-4c16-af8f-c7dce00748fd,1,1,34,3563,145792,696,343,150051,149355,3563,1387,0,2
f5d926fb-1c4e-4c16-af8f-c7dce00748fd,1,1,35,251,149888,229,132,150368,150139,251,551,0,1
f5d926fb-1c4e-4c16-af8f-c7dce00748fd,1,1,36,409,150272,403,126,151084,150681,409,493,0,2
f5d926fb-1c4e-4c16-af8f-c7dce00748fd,1,1,37,295,151040,466,147,151801,151335,295,616,0,2
f5d926fb-1c4e-4c16-af8f-c7dce00748fd,1,1,38,664,151680,494,209,152838,152344,664,882,0,2
f5d926fb-1c4e-4c16-af8f-c7dce00748fd,1,1,39,248,152832,464,129,153544,153080,248,562,0,2
f5d926fb-1c4e-4c16-af8f-c7dce00748fd,1,1,40,548,153472,174,65,154194,154020,548,293,0,1
f5d926fb-1c4e-4c16-af8f-c7dce00748fd,1,1,41,229,153984,277,85,154490,154213,229,342,0,1
f5d926fb-1c4e-4c16-af8f-c7dce00748fd,1,1,42,838,154368,2179,1092,157385,155206,838,2759,91,2
f5d926fb-1c4e-4c16-af8f-c7dce00748fd,1,1,43,4315,157312,335,259,161962,161627,4315,1098,0,1
f5d926fb-1c4e-4c16-af8f-c7dce00748fd,1,1,44,5428,161920,637,561,167985,167348,5428,2383,0,1
f5d926fb-1c4e-4c16-af8f-c7dce00748fd,1,1,45,5625,167936,185,98,173746,173561,5625,410,0,1
f5d926fb-1c4e-4c16-af8f-c7dce00748fd,1,1,46,603,173696,269,112,174568,174299,603,433,0,1
f5d926fb-1c4e-4c16-af8f-c7dce00748fd,1,1,47,319,174464,470,298,175253,174783,319,1167,0,1
f5d926fb-1c4e-4c16-af8f-c7dce00748fd,1,1,48,557,175232,634,206,176423,175789,557,815,0,1
f5d926fb-1c4e-4c16-af8f-c7dce00748fd,1,1,49,3835,176384,533,355,180752,180219,3835,1566,0,2
f5d926fb-1c4e-4c16-af8f-c7dce00748fd,1,1,50,3390,180736,979,870,185105,184126,3390,3592,0,2
f5d926fb-1c4e-4c16-af8f-c7dce00748fd,1,1,51,945,185088,191,110,186224,186033,945,469,95,1
f5d926fb-1c4e-4c16-af8f-c7dce00748fd,1,1,52,7333,186112,379,143,193824,193445,7333,641,0,2
f5d926fb-1c4e-4c16-af8f-c7dce00748fd,1,1,53,2238,193792,172,75,196202,196030,2238,328,0,1
f5d926fb-1c4e-4c16-af8f-c7dce00748fd,1,1,54,2009,196096,482,344,198587,198105,2009,1395,0,1
f5d926fb-1c4e-4c16-af8f-c7dce00748fd,1,1,55,1719,198528,503,318,200750,200247,1719,1195,0,1
f5d926fb-1c4e-4c16-af8f-c7dce00748fd,1,1,56,452,200704,105,0,201261,201156,452,0,0,1
f5d926fb-1c4e-4c16-af8f-c7dce00748fd,1,1,57,805,201216,564,294,202585,202021,805,1051,0,1
f5d926fb-1c4e-4c16-af8f-c7dce00748fd,1,1,58,404,202496,113,0,203013,202900,404,0,0,1
f5d926fb-1c4e-4c16-af8f-c7dce00748fd,1,1,59,1934,203008,640,452,205582,204942,1934,1734,0,2
f5d926fb-1c4e-4c16-af8f-c7dce00748fd,1,1,60,205,205568,100,0,205873,205773,205,0,0,1
f5d926fb-1c4e-4c16-af8f-c7dce00748fd,1,1,61,2017,205824,1040,700,208881,207841,2017,2704,0,2
f5d926fb-1c4e-4c16-af8f-c7dce00748fd,1,1,62,137,208768,4211,3900,213116,208905,137,15930,85,2
f5d926fb-1c4e-4c16-af8f-c7dce00748fd,1,1,63,2707,212992,173,78,215872,215699,2707,269,0,1
f5d926fb-1c4e-4c16-af8f-c7dce00748fd,1,1,64,2541,215808,13246,293,231595,218349,2541,1225,109,1
f5d926fb-1c4e-4c16-af8f-c7dce00748fd,1,1,65,4028,231552,2197,1129,237777,235580,4028,4244,70,1
f5d926fb-1c4e-4c16-af8f-c7dce00748fd,1,1,66,4171,237696,1498,69,243365,241867,4171,288,0,1
f5d926fb-1c4e-4c16-af8f-c7dce00748fd,1,1,67,209,243200,924,0,244333,243409,209,0,0,1
f5d926fb-1c4e-4c16-af8f-c7dce00748fd,1,1,68,153,244224,1445,93,245822,244377,153,336,0,1
f5d926fb-1c4e-4c16-af8f-c7dce00748fd,1,1,69,234,245632,255,89,246121,245866,234,369,0,2
f5d926fb-1c4e-4c16-af8f-c7dce00748fd,1,1,70,260,246016,13030,458,259306,246276,260,1730,99,1
f5d926fb-1c4e-4c16-af8f-c7dce00748fd,1,1,71,5099,259200,5513,3369,269812,264299,5099,13061,94,1
f5d926fb-1c4e-4c16-af8f-c7dce00748fd,1,1,72,160,269696,310,174,270166,269856,160,594,0,1
f5d926fb-1c4e-4c16-af8f-c7dce00748fd,1,1,73,245,269952,13098,616,283295,270197,245,2104,67,1
f5d926fb-1c4e-4c16-af8f-c7dce00748fd,1,1,74,217,283136,251,31,283604,283353,217,136,0,1
f5d926fb-1c4e-4c16-af8f-c7dce00748fd,1,1,75,141,283520,199,61,283860,283661,141,243,0,1
f5d926fb-1c4e-4c16-af8f-c7dce00748fd,1,1,76,300,283776,12234,495,296310,284076,300,1740,63,1
f5d926fb-1c4e-4c16-af8f-c7dce00748fd,1,1,77,176,296192,12698,1549,309066,296368,176,6127,70,1
f5d926fb-1c4e-4c16-af8f-c7dce00748fd,1,1,78,260,308864,212,54,309336,309124,260,275,0,1
f5d926fb-1c4e-4c16-af8f-c7dce00748fd,1,1,79,302,309248,11226,920,320776,309550,302,3229,0,1
f5d926fb-1c4e-4c16-af8f-c7dce00748fd,1,1,80,194,320640,174,0,321008,320834,194,0,0,1
f5d926fb-1c4e-4c16-af8f-c7dce00748fd,1,1,81,156,320896,315,171,321367,321052,156,703,0,1
f5d926fb-1c4e-4c16-af8f-c7dce00748fd,1,1,82,297,321280,11370,1663,332947,321577,297,6775,59,1
f5d926fb-1c4e-4c16-af8f-c7dce00748fd,1,1,83,205,332800,165,0,333170,333005,205,0,0,1
f5d926fb-1c4e-4c16-af8f-c7dce00748fd,1,1,84,330,333056,1362,927,334748,333386,330,3390,0,1
f5d926fb-1c4e-4c16-af8f-c7dce00748fd,1,1,85,200,334592,746,98,335538,334792,200,437,0,1
f5d926fb-1c4e-4c16-af8f-c7dce00748fd,1,1,86,222,335360,320,0,335902,335582,222,0,0,1
f5d926fb-1c4e-4c16-af8f-c7dce00748fd,1,1,87,202,335744,942,140,336888,335946,202,510,0,1
f5d926fb-1c4e-4c16-af8f-c7dce00748fd,1,1,88,164,336768,615,0,337547,336932,164,0,0,1
f5d926fb-1c4e-4c16-af8f-c7dce00748fd,1,1,89,183,337408,513,0,338104,337591,183,0,0,1
f5d926fb-1c4e-4c16-af8f-c7dce00748fd,1,1,90,228,337920,205,50,338353,338148,228,189,0,1
f5d926fb-1c4e-4c16-af8f-c7dce00748fd,1,1,91,256,338304,10326,1104,348886,338560,256,4388,0,1
f5d926fb-1c4e-4c16-af8f-c7dce00748fd,1,1,92,144,348800,137,0,349081,348944,144,0,0,1
f5d926fb-1c4e-4c16-af8f-c7dce00748fd,1,1,93,186,348928,1265,1032,350379,349114,186,3879,121,1
f5d926fb-1c4e-4c16-af8f-c7dce00748fd,1,1,94,320,350336,2332,188,352988,350656,320,815,0,1
f5d926fb-1c4e-4c16-af8f-c7dce00748fd,1,1,95,135,352896,90,0,353121,353031,135,0,0,1
f5d926fb-1c4e-4c16-af8f-c7dce00748fd,1,1,96,250,352896,660,0,353806,353146,250,0,2781,0
f5df77f0-07e0-4f4c-b651-3c39c0ad7fc5,3,1,1,3222,7936,189,0,11347,11158,3222,0,93,2
f5df77f0-07e0-4f4c-b651-3c39c0ad7fc5,3,1,2,2249,11264,444,77,13957,13513,2249,386,0,2
f5df77f0-07e0-4f4c-b651-3c39c0ad7fc5,3,1,3,2797,13952,370,88,17119,16749,2797,378,55,2
f5df77f0-07e0-4f4c-b651-3c39c0ad7fc5,3,1,4,170,17024,564,223,17758,17194,170,810,0,2
f5df77f0-07e0-4f4c-b651-3c39c0ad7fc5,3,1,5,10506,17664,322,185,28492,28170,10506,716,0,2
f5df77f0-07e0-4f4c-b651-3c39c0ad7fc5,3,1,6,363,28416,205,64,28984,28779,363,297,0,1
f5df77f0-07e0-4f4c-b651-3c39c0ad7fc5,3,1,7,3554,28928,335,129,32817,32482,3554,516,0,2
f5df77f0-07e0-4f4c-b651-3c39c0ad7fc5,3,1,8,3193,32768,234,17,36195,35961,3193,72,0,1
f5df77f0-07e0-4f4c-b651-3c39c0ad7fc5,3,1,9,764,36096,359,115,37219,36860,764,428,0,1
f5df77f0-07e0-4f4c-b651-3c39c0ad7fc5,3,1,10,514,37120,753,465,38387,37634,514,1732,0,2
f5df77f0-07e0-4f4c-b651-3c39c0ad7fc5,3,1,11,8987,38272,423,335,47682,47259,8987,1269,0,1
f5df77f0-07e0-4f4c-b651-3c39c0ad7fc5,3,1,12,1283,47616,181,32,49080,48899,1283,128,0,1
f5df77f0-07e0-4f4c-b651-3c39c0ad7fc5,3,1,13,249,48896,307,13,49452,49145,249,49,0,2
f5df77f0-07e0-4f4c-b651-3c39c0ad7fc5,3,1,14,134,49408,240,83,49782,49542,134,319,0,2
f5df77f0-07e0-4f4c-b651-3c39c0ad7fc5,3,1,15,4734,49664,231,62,54629,54398,4734,221,0,1
f5df77f0-07e0-4f4c-b651-3c39c0ad7fc5,3,1,16,2439,54528,682,249,57649,56967,2439,835,0,1
f5df77f0-07e0-4f4c-b651-3c39c0ad7fc5,3,1,17,2611,57600,341,203,60552,60211,2611,713,0,1
f5df77f0-07e0-4f4c-b651-3c39c0ad7fc5,3,1,18,2319,60544,825,396,63688,62863,2319,1447,0,2
f5df77f0-07e0-4f4c-b651-3c39c0ad7fc5,3,1,19,1366,63616,548,281,65530,64982,1366,1072,0,2
f5df77f0-07e0-4f4c-b651-3c39c0ad7fc5,3,1,20,1220,65408,2002,197,68630,66628,1220,803,113,2
f5df77f0-07e0-4f4c-b651-3c39c0ad7fc5,3,1,21,194,68480,438,206,69112,68674,194,748,0,1
f5df77f0-07e0-4f4c-b651-3c39c0ad7fc5,3,1,22,493,68992,496,29,69981,69485,493,109,0,2
f5df77f0-07e0-4f4c-b651-3c39c0ad7fc5,3,1,23,1310,69888,166,44,71364,71198,1310,186,0,1
f5df77f0-07e0-4f4c-b651-3c39c0ad7fc5,3,1,24,1443,71296,561,180,73300,72739,1443,651,0,2
f5df77f0-07e0-4f4c-b651-3c39c0ad7fc5,3,1,25,2168,73216,598,336,75982,75384,2168,1196,0,2
f5df77f0-07e0-4f4c-b651-3c39c0ad7fc5,3,1,26,230,75776,982,643,76988,76006,230,2540,0,2
f5df77f0-07e0-4f4c-b651-3c39c0ad7fc5,3,1,27,269,76928,846,295,78043,77197,269,1167,0,2
f5df77f0-07e0-4f4c-b651-3c39c0ad7fc5,3,1,28,255,77824,167,59,78246,78079,255,223,0,2
f5df77f0-07e0-4f4c-b651-3c39c0ad7fc5,3,1,29,582,78208,582,269,79372,78790,582,1096,0,2
f5df77f0-07e0-4f4c-b651-3c39c0ad7fc5,3,1,30,1635,79360,868,446,81863,80995,1635,1724,0,2
f5df77f0-07e0-4f4c-b651-3c39c0ad7fc5,3,1,31,807,81792,390,84,82989,82599,807,345,0,2
f5df77f0-07e0-4f4c-b651-3c39c0ad7fc5,3,1,32,3204,82944,781,375,86929,86148,3204,1413,0,2
f5df77f0-07e0-4f4c-b651-3c39c0ad7fc5,3,1,33,233,86784,322,55,87339,87017,233,192,0,2
f5df77f0-07e0-4f4c-b651-3c39c0ad7fc5,3,1,34,1758,87296,644,314,89698,89054,1758,1338,0,2
f5df77f0-07e0-4f4c-b651-3c39c0ad7fc5,3,1,35,1390,89600,455,104,91445,90990,1390,492,0,2
f5df77f0-07e0-4f4c-b651-3c39c0ad7fc5,3,1,36,1224,91392,357,79,92973,92616,1224,329,0,2
f5df77f0-07e0-4f4c-b651-3c39c0ad7fc5,3,1,37,805,92928,178,78,93911,93733,805,295,0,2
f5df77f0-07e0-4f4c-b651-3c39c0ad7fc5,3,1,38,3166,93824,400,100,97390,96990,3166,412,0,2
f5df77f0-07e0-4f4c-b651-3c39c0ad7fc5,3,1,39,755,97280,687,250,98722,98035,755,1009,0,2
f5df77f0-07e0-4f4c-b651-3c39c0ad7fc5,3,1,40,551,98688,489,187,99728,99239,551,622,0,1
f5df77f0-07e0-4f4c-b651-3c39c0ad7fc5,3,1,41,199,99584,763,337,100546,99783,199,1214,0,2
f5df77f0-07e0-4f4c-b651-3c39c0ad7fc5,3,1,42,1184,100480,739,371,102403,101664,1184,1364,0,2
f5df77f0-07e0-4f4c-b651-3c39c0ad7fc5,3,1,43,1280,102400,395,111,104075,103680,1280,424,0,2
f5df77f0-07e0-4f4c-b651-3c39c0ad7fc5,3,1,44,1638,104064,524,382,106226,105702,1638,1453,0,1
f5df77f0-07e0-4f4c-b651-3c39c0ad7fc5,3,1,45,2765,106112,620,167,109497,108877,2765,695,0,2
f5df77f0-07e0-4f4c-b651-3c39c0ad7fc5,3,1,46,1262,109440,668,152,111370,110702,1262,579,0,2
f5df77f0-07e0-4f4c-b651-3c39c0ad7fc5,3,1,47,2709,111360,735,447,114804,114069,2709,1673,0,2
f5df77f0-07e0-4f4c-b651-3c39c0ad7fc5,3,1,48,1994,114688,785,382,117467,116682,1994,1280,0,2
f5df77f0-07e0-4f4c-b651-3c39c0ad7fc5,3,1,49,1738,117376,454,171,119568,119114,1738,653,0,2
f5df77f0-07e0-4f4c-b651-3c39c0ad7fc5,3,1,50,648,119552,552,250,120752,120200,648,984,0,2
f5df77f0-07e0-4f4c-b651-3c39c0ad7fc5,3,1,51,762,120704,502,167,121968,121466,762,596,0,2
f5df77f0-07e0-4f4c-b651-3c39c0ad7fc5,3,1,52,520,121856,1390,1253,123766,122376,520,4617,0,1
f5df77f0-07e0-4f4c-b651-3c39c0ad7fc5,3,1,53,888,123648,504,116,125040,124536,888,536,0,1
f5df77f0-07e0-4f4c-b651-3c39c0ad7fc5,3,1,54,234,124928,181,12,125343,125162,234,37,0,2
f5df77f0-07e0-4f4c-b651-3c39c0ad7fc5,3,1,55,13202,125312,7657,1930,146171,138514,13202,6812,62,1
f5df77f0-07e0-4f4c-b651-3c39c0ad7fc5,3,1,56,186,146048,554,267,146788,146234,186,1102,0,1
f5df77f0-07e0-4f4c-b651-3c39c0ad7fc5,3,1,57,313,146688,5432,273,152433,147001,313,1045,45,1
f5df77f0-07e0-4f4c-b651-3c39c0ad7fc5,3,1,58,176,152320,101,0,152597,152496,176,0,0,1
f5df77f0-07e0-4f4c-b651-3c39c0ad7fc5,3,1,59,408,152576,228,121,153212,152984,408,488,0,1
f5df77f0-07e0-4f4c-b651-3c39c0ad7fc5,3,1,60,154,153088,1300,0,154542,153242,154,0,0,1
f5df77f0-07e0-4f4c-b651-3c39c0ad7fc5,3,1,61,213,154368,261,24,154842,154581,213,107,0,1
f5df77f0-07e0-4f4c-b651-3c39c0ad7fc5,3,1,62,246,154624,850,0,155720,154870,246,0,3047,0
f5e96aa3-70c9-4e26-9382-93d9e43e4ad1,3,1,1,2877,7936,258,64,11071,10813,2877,285,80,2
f5e96aa3-70c9-4e26-9382-93d9e43e4ad1,3,1,2,2856,11008,854,123,14718,13864,2856,552,79,4
f5e96aa3-70c9-4e26-9382-93d9e43e4ad1,3,1,3,18584,14592,950,331,34126,33176,18584,1248,48,4
f5e96aa3-70c9-4e26-9382-93d9e43e4ad1,3,1,4,13472,34048,628,313,48148,47520,13472,1178,0,2
f5e96aa3-70c9-4e26-9382-93d9e43e4ad1,3,1,5,1127,48128,228,90,49483,49255,1127,358,0,1
f5e96aa3-70c9-4e26-9382-93d9e43e4ad1,3,1,6,225,49280,890,244,50395,49505,225,1039,0,2
f5e96aa3-70c9-4e26-9382-93d9e43e4ad1,3,1,7,284,50304,890,386,51478,50588,284,1481,0,2
f5e96aa3-70c9-4e26-9382-93d9e43e4ad1,3,1,8,373,51456,796,170,52625,51829,373,713,0,3
f5e96aa3-70c9-4e26-9382-93d9e43e4ad1,3,1,9,20229,52608,827,407,73664,72837,20229,1805,70,2
f5e96aa3-70c9-4e26-9382-93d9e43e4ad1,3,1,10,169,73600,305,42,74074,73769,169,168,0,2
f5e96aa3-70c9-4e26-9382-93d9e43e4ad1,3,1,11,765,73984,610,366,75359,74749,765,1459,0,2
f5e96aa3-70c9-4e26-9382-93d9e43e4ad1,3,1,12,8290,75264,644,290,84198,83554,8290,1216,0,1
f5e96aa3-70c9-4e26-9382-93d9e43e4ad1,3,1,13,238,84096,269,60,84603,84334,238,234,0,1
f5e96aa3-70c9-4e26-9382-93d9e43e4ad1,3,1,14,178,84480,481,201,85139,84658,178,787,0,1
f5e96aa3-70c9-4e26-9382-93d9e43e4ad1,3,1,15,478,85120,422,46,86020,85598,478,183,0,1
f5e96aa3-70c9-4e26-9382-93d9e43e4ad1,3,1,16,409,86016,853,312,87278,86425,409,1252,74,1
f5e96aa3-70c9-4e26-9382-93d9e43e4ad1,3,1,17,723,87168,229,97,88120,87891,723,398,0,1
f5e96aa3-70c9-4e26-9382-93d9e43e4ad1,3,1,18,844,88064,798,266,89706,88908,844,1077,0,1
f5e96aa3-70c9-4e26-9382-93d9e43e4ad1,3,1,19,1083,89600,752,173,91435,90683,1083,622,0,1
f5e96aa3-70c9-4e26-9382-93d9e43e4ad1,3,1,20,313,91392,468,94,92173,91705,313,386,0,1
